item_id,warehouse,gender,item_category,brand_tier_group,listing_price,item_listing_date,item_purchase_date,item_accepted_or_rejected,merch_station_time,itemization_station_time,photo_station_time,qa_time
65414700,DC05,women,Shorts,3-Premium,8.99,2020-01-17,,accepted,21,59,33,0
66073214,DC04,women,,,,,,rejected,20,0,0,0
65316597,DC05,women,Skirts & Skorts,2-Mass,17.99,2020-01-15,,accepted,13,36,51,0
65331831,DC02,women,Shorts - Active,1-Value,8.99,2020-01-15,2020-01-16,accepted,143,40,43,0
66938818,DC04,women,Pants,3-Premium,16.99,2020-02-09,2020-02-12,accepted,29,32,25,0
65807473,DC05,women,Tees & Tanks,1-Value,7.99,2020-01-29,,accepted,28,45,27,0
66615421,DC03,women,Dresses,1-Value,32.99,2020-02-06,,accepted,28,49,132,0
67110021,DC05,women,Tops & Blouses & Shirts,1-Value,,2020-02-13,,accepted,19,51,46,0
64838751,DC02,women,Tops & Blouses & Shirts,3-Premium,43.99,2020-01-07,,accepted,31,88,103,0
65432279,DC05,women,Sweaters,1-Value,10.99,2020-01-16,,accepted,41,75,48,0
66508426,DC03,women,,,,,,rejected,14,15,0,0
67277591,DC05,women,Tops & Blouses & Shirts,1-Value,,,,rejected,21,57,66,0
67321344,DC02,women,Pants,1-Value,,,,rejected,89,49,0,0
67208474,DC04,women,Tees & Tanks,3-Premium,10.99,2020-02-13,,accepted,21,22,23,0
65992974,DC05,women,Jeans,2-Mass,15.99,2020-01-28,,accepted,53,47,41,0
66712133,DC03,women,Blazers,1-Value,18.99,2020-02-06,,accepted,21,96,34,2
66759339,DC02,women,Pants,1-Value,16.99,2020-02-06,,accepted,61,57,70,0
67151070,DC05,women,Tops & Blouses & Shirts,2-Mass,,,,accepted,42,39,30,0
66237437,DC05,women,Active Tops,2-Mass,13.99,2020-01-30,2020-01-31,accepted,50,56,35,0
65542792,DC03,women,Winter Accessories,2-Mass,10.99,2020-01-17,2020-01-30,accepted,20,42,29,4
65385631,DC05,women,Tops & Blouses & Shirts,1-Value,13.99,2020-01-16,,accepted,24,36,41,0
65173450,DC03,women,Pants,3-Premium,32.99,2020-01-15,,accepted,19,43,103,4
65162106,DC04,women,Tops & Blouses & Shirts,1-Value,5.99,2020-01-12,,accepted,17,92,130,0
66925867,DC03,kids,Shorts,,,,,rejected,14,27,0,0
65735898,DC03,women,Pants,2-Mass,28.99,2020-01-22,,accepted,26,43,64,4
65639421,DC04,women,Jeans,3-Premium,,,,rejected,30,39,0,0
67286607,DC05,women,Dresses,1-Value,,,,rejected,87,169,0,0
65695172,DC05,women,Dresses,1-Value,16.99,2020-01-23,,accepted,18,56,38,0
65439173,DC02,women,Shoes,1-Value,24.99,2020-01-17,2020-01-18,accepted,30,62,61,0
66766549,DC04,kids,,1-Value,,,,rejected,17,9,0,0
67299350,DC05,women,Tops & Blouses & Shirts,1-Value,,,,rejected,26,329,62,0
66436592,DC02,women,Swim,2-Mass,19.99,2020-02-01,2020-02-11,accepted,28,22,43,0
65202165,DC02,kids,One Piece,1-Value,,,,rejected,17,51,0,0
66323077,DC05,women,Pants,1-Value,,,,rejected,25,50,0,0
67190381,DC03,women,Tops & Blouses & Shirts,1-Value,,,,rejected,23,35,0,0
65363260,DC05,women,Sweaters,1-Value,9.99,2020-01-15,,accepted,61,40,29,0
67161254,DC05,women,Tops & Blouses & Shirts,2-Mass,,,,accepted,41,129,38,0
67058654,DC02,kids,One Piece,1-Value,,,,rejected,54,26,0,0
66440891,DC04,women,,,,,,rejected,36,0,0,0
65039784,DC02,women,Scarves & Wraps,1-Value,5.99,2020-01-10,,accepted,24,30,23,0
65980599,DC02,women,Dresses,2-Mass,21.99,2020-01-25,,accepted,27,63,51,0
66182657,DC05,women,Jeans,1-Value,,,,rejected,18,68,0,0
66454389,DC02,kids,Shorts - Active,1-Value,10.99,2020-02-01,,accepted,19,42,33,0
66362305,DC02,women,Jeans,1-Value,18.99,2020-01-31,,accepted,51,61,186,0
64788673,DC03,women,Tops & Blouses & Shirts,1-Value,11.99,2020-01-07,,accepted,16,82,74,3
64755113,DC02,women,Sweaters,1-Value,10.99,2020-01-05,,accepted,28,39,77,0
66832698,DC03,women,Coats & Jackets,2-Mass,43.99,2020-02-07,,accepted,17,35,109,5
66861032,DC02,women,Sweaters,3-Premium,21.99,2020-02-07,,accepted,31,30,25,0
67191787,DC03,women,Boots,2-Mass,36.99,2020-02-12,,accepted,27,78,78,4
65139580,DC03,women,Tops & Blouses & Shirts,2-Mass,15.99,2020-01-11,2020-01-18,accepted,22,32,28,0
65885837,DC05,women,Sweaters,4-Designer,44.99,2020-01-29,2020-02-08,accepted,82,39,60,0
66828430,DC03,women,One Piece,2-Mass,41.99,2020-02-06,2020-02-07,accepted,41,31,97,0
65563273,DC05,women,Dresses,2-Mass,27.99,2020-01-18,,accepted,24,44,57,0
65288669,DC04,women,Pants,1-Value,9.99,2020-01-15,,accepted,22,30,51,0
66909650,DC04,kids,Tees & Tanks,2-Mass,,,,rejected,13,31,0,0
67201582,DC05,women,Pants,1-Value,,,,rejected,29,76,67,0
65294591,DC02,women,Sweaters,2-Mass,8.99,2020-01-15,2020-01-30,accepted,19,21,56,0
67216771,DC02,kids,One Piece,,,,,rejected,33,25,0,0
65119301,DC05,women,,,,,,rejected,25,67,0,0
67267157,DC05,women,Tops & Blouses & Shirts,1-Value,,,,rejected,29,134,0,0
65153342,DC05,women,Skirts & Skorts,3-Premium,26.99,2020-01-14,,accepted,17,43,52,0
65518777,DC05,kids,Sweatshirts & Fleece,1-Value,7.99,2020-01-18,2020-01-29,accepted,18,19,69,0
65220387,DC02,women,Tops & Blouses & Shirts,3-Premium,22.99,2020-01-14,2020-01-22,accepted,24,37,43,0
65971864,DC02,women,Dresses,1-Value,19.99,2020-01-25,,accepted,37,41,63,0
65247803,DC04,women,Sweaters,1-Value,,,,rejected,15,31,0,0
66718089,DC03,women,Leggings,1-Value,10.99,2020-02-06,,accepted,51,31,49,5
66466610,DC05,women,Dresses,1-Value,14.99,2020-02-05,,accepted,32,49,78,0
66074504,DC04,women,Active Tops,1-Value,8.99,2020-01-28,2020-02-01,accepted,48,55,76,0
65785181,DC05,women,Dresses,3-Premium,32.99,2020-01-24,2020-02-01,accepted,45,183,37,0
65646205,DC03,women,Tees & Tanks,1-Value,,,,rejected,30,53,0,0
66206668,DC03,women,One Piece,2-Mass,26.99,2020-01-30,,accepted,20,49,950,0
66272562,DC04,women,Handbags,2-Mass,55.99,2020-02-05,,accepted,26,31,162,0
66446633,DC02,women,Dresses,1-Value,23.99,2020-02-01,,accepted,33,24,563,0
66500207,DC02,women,Tops & Blouses & Shirts,1-Value,8.99,2020-02-01,,accepted,29,34,75,0
65285754,DC05,kids,Sweaters,1-Value,,,,rejected,21,39,0,0
65495402,DC05,women,Tops & Blouses & Shirts,2-Mass,8.99,2020-01-17,2020-01-18,accepted,26,36,60,0
64737693,DC04,women,Tops & Blouses & Shirts,1-Value,6.99,2020-01-04,2020-02-02,accepted,14,45,55,0
65794838,DC03,women,Sweaters,3-Premium,17.99,2020-01-23,,accepted,19,69,42,75
65070864,DC05,women,Skirts & Skorts,1-Value,9.99,2020-01-10,,accepted,13,49,46,0
65049914,DC02,women,Pants,4-Designer,76.99,2020-01-10,2020-01-12,accepted,43,99,28,0
66188760,DC04,women,Dresses,1-Value,13.99,2020-01-29,,accepted,15,35,169,0
66508895,DC02,women,Dresses,4-Designer,109.99,2020-02-02,,accepted,35,86,48,4
65038386,DC05,kids,Tees & Tanks,1-Value,,,,rejected,41,39,0,0
66580087,DC02,women,Scarves & Wraps,1-Value,4.99,2020-02-05,,accepted,24,40,181,0
66985562,DC05,women,Active Tops,2-Mass,20.99,2020-02-10,,accepted,31,85,47,0
66917019,DC02,kids,Tops & Blouses & Shirts,1-Value,,,,rejected,19,31,0,0
65472663,DC05,women,Dresses,1-Value,20.99,2020-01-17,2020-01-19,accepted,16,60,43,0
66809413,DC02,women,Tops & Blouses & Shirts,2-Mass,14.99,2020-02-07,,accepted,56,123,116,0
66980067,DC05,women,Tops & Blouses & Shirts,2-Mass,9.99,2020-02-11,,accepted,19,69,138,0
65959638,DC04,women,Dresses,2-Mass,17.99,2020-01-27,2020-01-28,accepted,43,335,37,0
65349869,DC02,women,Sweaters,2-Mass,16.99,2020-01-15,,accepted,45,40,23,0
65052677,DC04,women,Tops & Blouses & Shirts,2-Mass,14.99,2020-01-10,2020-01-22,accepted,19,23,121,0
65269015,DC02,women,Sweaters,1-Value,17.99,2020-01-14,,accepted,51,34,21,0
67235106,DC05,women,Dresses,1-Value,,,,accepted,29,76,37,0
66433443,DC03,women,Sweaters,2-Mass,14.99,2020-01-31,2020-02-09,accepted,14,49,948,0
67333897,DC02,women,Dresses,1-Value,,,,rejected,34,32,54,0
64727162,DC03,women,Sweaters,4-Designer,29.99,2020-01-04,,accepted,32,65,19,8
67163023,DC03,women,Tops & Blouses & Shirts,3-Premium,28.99,2020-02-13,,accepted,28,29,25,4
66282342,DC04,women,Sweaters,2-Mass,15.99,2020-01-30,,accepted,43,35,24,0
65383782,DC05,women,Sweaters,2-Mass,32.99,2020-01-17,2020-01-31,accepted,30,39,65,0
65238789,DC02,women,Sweaters,1-Value,10.99,2020-01-14,,accepted,56,32,63,0
64917592,DC02,women,Shoes,1-Value,16.99,2020-01-08,,accepted,34,32,55,0
64689145,DC02,women,Tops & Blouses & Shirts,2-Mass,11.99,2020-01-03,,accepted,38,70,70,0
66465189,DC03,women,Boots,1-Value,25.99,2020-02-01,,accepted,32,38,45,4
64726077,DC05,women,Tops & Blouses & Shirts,1-Value,7.99,2020-01-07,,accepted,40,71,39,0
66034610,DC05,women,Tops & Blouses & Shirts,1-Value,17.99,2020-01-28,,accepted,44,65,88,0
67046306,DC05,kids,Swim,1-Value,,,,rejected,27,72,0,0
67256444,DC05,women,Tops & Blouses & Shirts,4-Designer,,,,accepted,33,39,60,0
66294377,DC03,women,Shorts,1-Value,6.99,2020-01-31,,accepted,24,147,39,13
65061582,DC05,women,Sweaters,2-Mass,23.99,2020-01-10,2020-01-12,accepted,18,46,61,0
65576274,DC03,women,Jeans,3-Premium,34.99,2020-01-18,2020-01-18,accepted,13,61,34,0
66680864,DC05,kids,Tops & Blouses & Shirts,2-Mass,6.99,2020-02-06,,accepted,23,31,50,0
65285742,DC05,women,,,,,,rejected,41,22,0,0
66887926,DC02,women,Tees & Tanks,1-Value,13.99,2020-02-07,2020-02-07,accepted,33,26,61,0
66542488,DC04,women,,,,,,rejected,45,0,0,0
65278413,DC05,women,Skirts & Skorts,2-Mass,14.99,2020-01-15,,accepted,26,30,155,0
65500447,DC03,women,Sweaters,1-Value,9.99,2020-01-22,2020-01-23,accepted,26,55,38,2
67022164,DC04,women,Active Pants,2-Mass,20.99,2020-02-10,,accepted,25,31,41,0
65070551,DC05,women,Pants,1-Value,,,,rejected,25,42,0,0
66673096,DC02,women,Dresses,2-Mass,22.99,2020-02-05,,accepted,29,44,79,0
64904296,DC02,kids,Tees & Tanks,,,,,rejected,35,28,0,0
66762276,DC03,women,Wallet,1-Value,,,,rejected,17,77,0,0
65533687,DC02,women,Sweaters,1-Value,20.99,2020-01-17,2020-01-25,accepted,21,128,92,0
66778302,DC05,women,Tops & Blouses & Shirts,2-Mass,,,,rejected,22,95,75,0
66642463,DC04,women,Tees & Tanks,2-Mass,12.99,2020-02-05,,accepted,23,29,225,0
67316269,DC05,women,Shoes,1-Value,,,,rejected,17,37,0,0
66206216,DC02,women,Sweatshirts & Fleece,2-Mass,28.99,2020-01-29,,accepted,23,31,38,0
65935770,DC02,women,Skirts & Skorts,1-Value,6.99,2020-01-24,,accepted,19,88,99,0
65545755,DC03,women,Handbags,1-Value,14.99,2020-01-16,,accepted,6,50,258,5
66174976,DC02,women,Tees & Tanks,1-Value,13.99,2020-01-29,,accepted,39,46,77,0
65607614,DC02,women,Boots,3-Premium,39.99,2020-01-18,2020-01-19,accepted,52,56,46,0
64854388,DC05,women,Tops & Blouses & Shirts,4-Designer,49.99,2020-01-08,,accepted,24,59,67,0
64736546,DC03,women,Skirts & Skorts,2-Mass,8.99,2020-01-04,2020-01-09,accepted,35,56,47,3
66558709,DC05,women,,,,,,rejected,21,28,0,0
67193097,DC02,women,Dresses,2-Mass,23.99,2020-02-13,,accepted,21,70,210,0
66248342,DC02,women,Tops & Blouses & Shirts,1-Value,,,,rejected,24,48,0,0
65657836,DC05,women,Coats & Jackets,2-Mass,36.99,2020-01-22,,accepted,31,53,129,0
66185032,DC03,women,Leggings,1-Value,,,,rejected,31,64,0,0
65956658,DC05,women,Tops & Blouses & Shirts,2-Mass,8.99,2020-01-25,2020-02-02,accepted,20,54,35,0
66368875,DC02,women,Tops & Blouses & Shirts,3-Premium,14.99,2020-01-31,2020-02-05,accepted,32,40,24,0
65473654,DC05,kids,Tees & Tanks,1-Value,4.99,2020-01-17,,accepted,16,35,33,0
66722641,DC02,women,,2-Mass,,,,rejected,61,29,0,0
67081098,DC02,women,Scarves & Wraps,1-Value,5.99,2020-02-12,,accepted,28,26,29,0
65666065,DC03,women,Sweaters,1-Value,15.99,2020-01-22,,accepted,20,34,38,0
64779585,DC03,women,Belts,4-Designer,26.99,2020-01-06,,accepted,24,46,39,4
64834335,DC04,women,Dresses,2-Mass,19.99,2020-01-09,,accepted,19,42,148,0
64724286,DC04,kids,Tops & Blouses & Shirts,,9.99,2020-01-07,,accepted,16,29,117,0
65891725,DC03,women,One Piece,3-Premium,77.99,2020-01-24,,accepted,60,61,198,0
65659700,DC02,women,Tees & Tanks,1-Value,,,,rejected,23,34,0,0
66530927,DC05,women,Boots,2-Mass,,,,rejected,75,86,63,0
66883216,DC02,women,Sweatshirts & Fleece,1-Value,16.99,2020-02-07,,accepted,54,54,29,0
65251114,DC04,women,Tops & Blouses & Shirts,1-Value,10.99,2020-01-14,,accepted,37,22,125,0
67130612,DC03,women,,,,,,rejected,48,0,0,0
64714206,DC02,women,Dresses,1-Value,22.99,2020-01-04,,accepted,25,81,142,0
66236223,DC02,kids,Dresses,,14.99,2020-01-31,,accepted,32,29,36,0
66496360,DC02,women,Pants,1-Value,14.99,2020-02-04,,accepted,20,60,25,0
66457458,DC05,women,Scarves & Wraps,1-Value,,,,rejected,33,36,0,0
65912914,DC03,women,Swim,1-Value,,,,rejected,15,31,0,0
66022888,DC03,women,Belts,2-Mass,18.99,2020-01-28,,accepted,17,44,48,3
66315759,DC05,kids,Active Skirts / Skorts,1-Value,8.99,2020-02-01,,accepted,22,29,26,0
66630736,DC04,women,Dresses,1-Value,23.99,2020-02-05,,accepted,24,40,66,0
64916501,DC02,women,Shorts,2-Mass,,,,rejected,28,70,0,0
66792366,DC04,women,Sweaters,2-Mass,26.99,2020-02-07,,accepted,37,56,25,0
66455984,DC05,women,Leggings,1-Value,7.99,2020-02-04,,accepted,53,38,56,0
65764825,DC05,women,,,,,,rejected,26,18,0,0
65951298,DC05,women,Dresses,3-Premium,27.99,2020-01-28,,accepted,33,161,298,0
65746209,DC03,women,Tees & Tanks,2-Mass,11.99,2020-01-23,,accepted,21,17,52,3
64712591,DC05,women,Tees & Tanks,1-Value,9.99,2020-01-04,,accepted,56,133,42,0
67068813,DC02,women,Active Tops,2-Mass,23.99,2020-02-12,,accepted,23,43,53,0
65919464,DC03,women,Dresses,1-Value,11.99,2020-01-24,,accepted,28,73,36,0
65516972,DC03,women,,,,,,rejected,14,22,0,0
65162436,DC02,women,Tees & Tanks,3-Premium,20.99,2020-01-11,,accepted,36,42,53,0
65178862,DC02,women,Boots,2-Mass,17.99,2020-01-11,2020-01-14,accepted,14,32,25,0
66450715,DC02,kids,Leggings,,10.99,2020-02-01,,accepted,31,59,33,0
65284857,DC02,women,,,,,,rejected,18,16,0,0
64748516,DC02,women,Shoes,1-Value,7.99,2020-01-04,2020-01-11,accepted,18,29,59,0
66993280,DC02,women,Sweaters,1-Value,11.99,2020-02-09,,accepted,15,84,122,0
65231461,DC02,women,Shorts,2-Mass,13.99,2020-01-14,2020-01-16,accepted,17,50,18,0
66872769,DC04,women,,,,,,rejected,48,17,0,0
65618608,DC04,women,,,,,,rejected,29,0,0,0
64844798,DC04,kids,Swim,1-Value,8.99,2020-01-08,2020-02-09,accepted,47,21,26,0
64888701,DC04,women,Active Tops,1-Value,9.99,2020-01-08,2020-01-24,accepted,20,24,26,0
65993879,DC03,women,Tees & Tanks,2-Mass,7.99,2020-01-26,,accepted,14,47,26,25
66001641,DC04,kids,Tees & Tanks,1-Value,11.99,2020-01-26,,accepted,37,34,50,0
64950231,DC05,women,Tees & Tanks,1-Value,8.99,2020-01-09,,accepted,15,40,45,0
66283672,DC05,women,Active Pants,2-Mass,37.99,2020-02-05,2020-02-08,accepted,30,57,48,0
65101926,DC05,women,Swim,1-Value,8.99,2020-01-14,,accepted,26,37,35,0
65671993,DC02,women,Scarves & Wraps,1-Value,5.99,2020-01-19,2020-02-01,accepted,16,45,45,0
67049487,DC02,women,One Piece,2-Mass,32.99,2020-02-11,,accepted,53,523,380,0
65995816,DC02,women,Jeans,2-Mass,10.99,2020-01-25,2020-01-31,accepted,33,49,147,0
65946743,DC05,women,,1-Value,,,,rejected,47,60,0,0
65550678,DC05,women,Skirts & Skorts,3-Premium,9.99,2020-01-22,2020-01-22,accepted,36,45,21,0
65090750,DC02,kids,Shorts,1-Value,,,,rejected,5,28,0,0
64985304,DC02,women,Sweatshirts & Fleece,2-Mass,15.99,2020-01-09,2020-01-13,accepted,31,33,20,0
66478703,DC05,women,Tops & Blouses & Shirts,1-Value,11.99,2020-02-04,,accepted,29,43,45,0
66093362,DC04,women,Coats & Jackets,2-Mass,29.99,2020-01-28,,accepted,34,37,29,0
65683152,DC05,women,Tops & Blouses & Shirts,1-Value,,,,rejected,37,61,0,0
66512902,DC05,women,Tops & Blouses & Shirts,2-Mass,8.99,2020-02-04,,accepted,48,44,40,0
65072543,DC05,women,Dresses,2-Mass,37.99,2020-01-10,,accepted,31,49,35,0
65327807,DC04,kids,Headwear,,,,,rejected,17,39,0,0
66373529,DC05,women,Sweaters,2-Mass,13.99,2020-02-01,,accepted,18,45,39,0
67028140,DC04,women,Tops & Blouses & Shirts,2-Mass,9.99,2020-02-11,,accepted,25,39,56,0
65431141,DC05,women,Tees & Tanks,2-Mass,15.99,2020-01-17,,accepted,36,35,38,0
66929492,DC03,women,Sweaters,1-Value,7.99,2020-02-08,,accepted,20,35,23,0
66521615,DC05,women,Coats & Jackets,2-Mass,22.99,2020-02-04,2020-02-06,accepted,26,73,72,0
65731166,DC03,women,Sweaters,3-Premium,25.99,2020-01-23,,accepted,17,46,40,0
66290672,DC05,women,,,,,,rejected,55,0,0,0
67119695,DC05,women,Sweaters,2-Mass,16.99,2020-02-12,,accepted,11,52,43,0
67100752,DC02,women,Vest,4-Designer,59.99,2020-02-12,,accepted,11,68,25,0
65301961,DC04,women,Tops & Blouses & Shirts,1-Value,10.99,2020-01-17,2020-01-21,accepted,8,106,38,0
66122188,DC03,women,,,,,,rejected,42,0,0,0
65712267,DC04,women,Sweaters,1-Value,18.99,2020-01-21,2020-01-21,accepted,47,113,182,0
66216348,DC05,kids,One Piece,,8.99,2020-01-30,,accepted,35,34,61,0
66131836,DC03,women,Dresses,1-Value,10.99,2020-01-29,,accepted,33,34,155,0
66926277,DC04,women,Dresses,1-Value,24.99,2020-02-08,,accepted,18,41,97,0
65084043,DC02,women,One Piece,1-Value,18.99,2020-01-10,2020-01-10,accepted,31,56,123,0
64857559,DC05,women,Scarves & Wraps,1-Value,7.99,2020-01-09,2020-02-10,accepted,19,35,128,0
65450837,DC02,women,Dresses,1-Value,22.99,2020-01-17,,accepted,24,71,96,0
64743795,DC04,kids,Shorts,1-Value,,,,rejected,25,30,0,0
65342214,DC02,women,Shorts - Active,1-Value,,,,rejected,28,119,33,0
66106471,DC04,women,Active Tops,3-Premium,,,,rejected,23,47,128,0
66535338,DC03,women,Sweaters,4-Designer,186.99,2020-02-05,,accepted,17,100,22,0
66336198,DC05,women,Shoes,1-Value,12.99,2020-01-31,,accepted,28,41,74,0
65185106,DC02,women,Tops & Blouses & Shirts,2-Mass,7.99,2020-01-12,,accepted,12,27,15,0
66207837,DC03,women,Blazers,2-Mass,23.99,2020-01-29,,accepted,21,28,55,7
65015407,DC02,women,Dresses,2-Mass,15.99,2020-01-10,,accepted,27,98,322,0
66059823,DC04,women,Jeans,1-Value,11.99,2020-01-27,,accepted,22,66,39,0
65407558,DC05,women,Sweaters,2-Mass,12.99,2020-01-17,2020-01-19,accepted,37,36,38,0
66936570,DC04,women,Tees & Tanks,1-Value,,,,rejected,20,23,0,0
67316632,DC02,women,Dresses,1-Value,,,,accepted,27,69,143,0
66166249,DC05,women,,,,,,rejected,74,0,0,0
64903362,DC05,women,Tops & Blouses & Shirts,1-Value,,,,rejected,35,63,39,0
65259758,DC04,women,Sweaters,1-Value,16.99,2020-01-14,2020-01-17,accepted,15,118,43,0
66566132,DC04,women,Tops & Blouses & Shirts,1-Value,7.99,2020-02-05,,accepted,21,33,38,0
67242393,DC03,women,Tops & Blouses & Shirts,2-Mass,,,,accepted,22,33,39,8
67298065,DC05,women,Leggings,1-Value,,,,rejected,36,44,55,0
65716131,DC04,women,Shoes,2-Mass,45.99,2020-01-22,,accepted,26,72,33,0
66558704,DC03,women,Active Pants,2-Mass,11.99,2020-02-04,,accepted,60,31,49,3
65572654,DC05,women,,4-Designer,,,,rejected,19,53,0,0
65298822,DC02,women,Blazers,3-Premium,27.99,2020-01-14,,accepted,26,44,19,0
67241723,DC05,kids,Tees & Tanks,2-Mass,,,,rejected,27,25,0,0
66402107,DC05,kids,,,,,,rejected,30,21,0,0
67123408,DC04,women,Pants,1-Value,12.99,2020-02-12,,accepted,37,37,9,0
65203420,DC02,women,Tops & Blouses & Shirts,1-Value,14.99,2020-01-11,,accepted,36,56,40,0
65666979,DC05,women,,1-Value,,,,rejected,46,29,0,0
65042658,DC04,women,Tops & Blouses & Shirts,2-Mass,17.99,2020-01-10,,accepted,23,29,33,0
64990330,DC04,kids,One Piece,1-Value,,,,rejected,42,22,0,0
66873030,DC03,women,Dresses,1-Value,13.99,2020-02-08,,accepted,57,58,167,3
65007472,DC02,kids,Swim,1-Value,9.99,2020-01-09,,accepted,12,32,82,0
66118503,DC05,women,Skirts & Skorts,3-Premium,24.99,2020-01-29,,accepted,44,33,75,0
66419196,DC05,women,Skirts & Skorts,2-Mass,7.99,2020-02-04,,accepted,20,40,94,0
65846399,DC02,women,Blazers,1-Value,11.99,2020-01-23,,accepted,49,28,166,0
64775768,DC03,women,Tops & Blouses & Shirts,2-Mass,,,,rejected,20,57,65,0
65252304,DC04,women,Shoes,2-Mass,39.99,2020-01-15,,accepted,74,70,141,0
65481200,DC05,women,Tops & Blouses & Shirts,3-Premium,27.99,2020-01-17,,accepted,20,34,426,0
64801622,DC03,women,Tees & Tanks,2-Mass,13.99,2020-01-09,2020-01-21,accepted,29,57,31,0
64795258,DC02,kids,Shorts,1-Value,,,,rejected,24,277,0,0
65765185,DC03,women,Tops & Blouses & Shirts,3-Premium,18.99,2020-01-24,,accepted,54,69,96,3
66763514,DC02,women,Tees & Tanks,2-Mass,10.99,2020-02-07,2020-02-08,accepted,19,38,77,0
66487376,DC05,women,Skirts & Skorts,1-Value,7.99,2020-02-04,2020-02-06,accepted,25,27,38,0
66373838,DC05,women,Shoes,2-Mass,47.99,2020-02-01,,accepted,40,80,64,0
64910324,DC02,women,Tops & Blouses & Shirts,1-Value,5.99,2020-01-09,,accepted,53,39,27,0
67070709,DC04,women,Dresses,2-Mass,22.99,2020-02-12,,accepted,31,30,50,0
67166245,DC02,kids,One Piece,,,,,rejected,35,31,0,0
67303858,DC02,women,Dresses,1-Value,,,,accepted,37,83,80,0
66340609,DC02,women,Sweaters,2-Mass,12.99,2020-01-31,,accepted,39,35,109,0
66741972,DC03,women,Active Tops,3-Premium,32.99,2020-02-06,2020-02-08,accepted,26,76,41,4
66529915,DC02,women,Tops & Blouses & Shirts,2-Mass,13.99,2020-02-04,,accepted,43,77,168,0
66650342,DC05,women,Tops & Blouses & Shirts,1-Value,9.99,2020-02-06,2020-02-06,accepted,16,41,35,0
65513171,DC03,women,Dresses,3-Premium,38.99,2020-01-17,,accepted,21,548,33,0
65628678,DC02,women,Blazers,2-Mass,33.99,2020-01-18,2020-01-27,accepted,32,70,166,0
66172187,DC05,kids,Tees & Tanks,1-Value,5.99,2020-01-29,2020-01-31,accepted,19,24,30,0
66790458,DC04,women,Wallet,3-Premium,32.99,2020-02-07,,accepted,58,68,37,0
66201579,DC03,kids,Tees & Tanks,,,,,rejected,32,30,0,0
65821548,DC05,women,Tops & Blouses & Shirts,3-Premium,17.99,2020-01-29,2020-02-07,accepted,24,40,78,0
66277457,DC03,women,Tops & Blouses & Shirts,2-Mass,13.99,2020-01-31,2020-02-06,accepted,22,27,25,0
64981158,DC04,women,Tops & Blouses & Shirts,1-Value,11.99,2020-01-10,,accepted,18,33,52,0
66230702,DC02,kids,Tops & Blouses & Shirts,,,,,rejected,42,24,0,0
65916006,DC03,women,Leggings,1-Value,6.99,2020-01-25,,accepted,31,93,62,5
65300094,DC02,women,Shorts - Active,2-Mass,,,,rejected,40,36,0,0
64668946,DC02,women,Jeans,2-Mass,19.99,2020-01-03,,accepted,30,66,45,0
64981749,DC04,women,Tops & Blouses & Shirts,1-Value,9.99,2020-01-09,,accepted,16,30,51,0
65966316,DC05,women,Tops & Blouses & Shirts,2-Mass,8.99,2020-01-28,,accepted,25,35,56,0
67280040,DC02,women,Handbags,1-Value,,,,accepted,14,42,193,0
64812564,DC02,women,Tops & Blouses & Shirts,1-Value,,,,rejected,18,65,0,0
66480207,DC02,women,Tees & Tanks,1-Value,6.99,2020-02-01,2020-02-06,accepted,54,63,43,0
64880475,DC03,women,Shoes,1-Value,19.99,2020-01-08,2020-02-08,accepted,51,35,29,4
66007286,DC02,kids,Handbags,1-Value,7.99,2020-01-28,,accepted,12,127,201,0
66718986,DC05,kids,Leggings,1-Value,,,,rejected,28,33,0,0
65788214,DC05,women,Boots,2-Mass,75.99,2020-01-23,2020-01-30,accepted,31,54,53,0
65507241,DC05,women,Wallet,4-Designer,39.99,2020-01-22,2020-01-24,accepted,26,90,44,0
67157199,DC02,women,Dresses,1-Value,25.99,2020-02-12,2020-02-12,accepted,31,33,58,0
66553182,DC04,women,Blazers,2-Mass,27.99,2020-02-04,2020-02-04,accepted,15,40,33,0
65466684,DC05,women,Sweaters,1-Value,9.99,2020-01-17,,accepted,24,36,78,0
